names,image_paths,notation_paths,classes
NoLabel-20_20191216_060448.bmp,NoLabel\NoLabel-20_20191216_060448.bmp,,[1 0]
NoLabel-20_20191216_060456.bmp,NoLabel\NoLabel-20_20191216_060456.bmp,,[1 0]
NoLabel-20_20191216_060505.bmp,NoLabel\NoLabel-20_20191216_060505.bmp,,[1 0]
NoLabel-20_20191216_060515.bmp,NoLabel\NoLabel-20_20191216_060515.bmp,,[1 0]
NoLabel-20_20191216_060523.bmp,NoLabel\NoLabel-20_20191216_060523.bmp,,[1 0]
NoLabel-20_20191216_060528.bmp,NoLabel\NoLabel-20_20191216_060528.bmp,,[1 0]
NoLabel-20_20191216_060537.bmp,NoLabel\NoLabel-20_20191216_060537.bmp,,[1 0]
NoLabel-20_20191216_060612.bmp,NoLabel\NoLabel-20_20191216_060612.bmp,,[1 0]
NoLabel-20_20191216_060616.bmp,NoLabel\NoLabel-20_20191216_060616.bmp,,[1 0]
NoLabel-20_20191216_060625.bmp,NoLabel\NoLabel-20_20191216_060625.bmp,,[1 0]
NoLabel-20_20191216_060717.bmp,NoLabel\NoLabel-20_20191216_060717.bmp,,[1 0]
NoLabel-20_20191216_060728.bmp,NoLabel\NoLabel-20_20191216_060728.bmp,,[1 0]
NoLabel-20_20191216_060740.bmp,NoLabel\NoLabel-20_20191216_060740.bmp,,[1 0]
NoLabel-20_20191216_060749.bmp,NoLabel\NoLabel-20_20191216_060749.bmp,,[1 0]
NoLabel-20_20191216_060800.bmp,NoLabel\NoLabel-20_20191216_060800.bmp,,[1 0]
NoLabel-20_20191216_060837.bmp,NoLabel\NoLabel-20_20191216_060837.bmp,,[1 0]
NoLabel-20_20191216_060845.bmp,NoLabel\NoLabel-20_20191216_060845.bmp,,[1 0]
NoLabel-20_20191216_060849.bmp,NoLabel\NoLabel-20_20191216_060849.bmp,,[1 0]
NoLabel-20_20191216_060859.bmp,NoLabel\NoLabel-20_20191216_060859.bmp,,[1 0]
NoLabel-20_20191216_060911.bmp,NoLabel\NoLabel-20_20191216_060911.bmp,,[1 0]
NoLabel-20_20191216_060919.bmp,NoLabel\NoLabel-20_20191216_060919.bmp,,[1 0]
NoLabel-20_20191216_060927.bmp,NoLabel\NoLabel-20_20191216_060927.bmp,,[1 0]
NoLabel-20_20191216_060941.bmp,NoLabel\NoLabel-20_20191216_060941.bmp,,[1 0]
NoLabel-20_20191216_061006.bmp,NoLabel\NoLabel-20_20191216_061006.bmp,,[1 0]
NoLabel-20_20191216_061014.bmp,NoLabel\NoLabel-20_20191216_061014.bmp,,[1 0]
NoLabel-20_20191216_061019.bmp,NoLabel\NoLabel-20_20191216_061019.bmp,,[1 0]
NoLabel-20_20191216_061028.bmp,NoLabel\NoLabel-20_20191216_061028.bmp,,[1 0]
NoLabel-20_20191216_061042.bmp,NoLabel\NoLabel-20_20191216_061042.bmp,,[1 0]
NoLabel-20_20191216_061052.bmp,NoLabel\NoLabel-20_20191216_061052.bmp,,[1 0]
NoLabel-20_20191216_061102.bmp,NoLabel\NoLabel-20_20191216_061102.bmp,,[1 0]
NoLabel-20_20191216_061110.bmp,NoLabel\NoLabel-20_20191216_061110.bmp,,[1 0]
NoLabel-20_20191216_061117.bmp,NoLabel\NoLabel-20_20191216_061117.bmp,,[1 0]
NoLabel-23_20190905_035310.bmp,NoLabel\NoLabel-23_20190905_035310.bmp,,[1 0]
NoLabel-23_20190905_035416.bmp,NoLabel\NoLabel-23_20190905_035416.bmp,,[1 0]
NoLabel-23_20190905_035717.bmp,NoLabel\NoLabel-23_20190905_035717.bmp,,[1 0]
NoLabel-23_20190905_035854.bmp,NoLabel\NoLabel-23_20190905_035854.bmp,,[1 0]
NoLabel-23_20190905_035923.bmp,NoLabel\NoLabel-23_20190905_035923.bmp,,[1 0]
NoLabel-23_20190905_035936.bmp,NoLabel\NoLabel-23_20190905_035936.bmp,,[1 0]
NoLabel-23_20190905_040413.bmp,NoLabel\NoLabel-23_20190905_040413.bmp,,[1 0]
NoLabel-23_20190905_040428.bmp,NoLabel\NoLabel-23_20190905_040428.bmp,,[1 0]
NoLabel-23_20190905_040445.bmp,NoLabel\NoLabel-23_20190905_040445.bmp,,[1 0]
NoLabel-23_20190905_040657.bmp,NoLabel\NoLabel-23_20190905_040657.bmp,,[1 0]
NoLabel-23_20190905_040735.bmp,NoLabel\NoLabel-23_20190905_040735.bmp,,[1 0]
NoLabel-23_20190905_040750.bmp,NoLabel\NoLabel-23_20190905_040750.bmp,,[1 0]
NoLabel-23_20190905_040804.bmp,NoLabel\NoLabel-23_20190905_040804.bmp,,[1 0]
NoLabel-23_20190905_040821.bmp,NoLabel\NoLabel-23_20190905_040821.bmp,,[1 0]
NoLabel-23_20190905_040829.bmp,NoLabel\NoLabel-23_20190905_040829.bmp,,[1 0]
NoLabel-23_20190905_040841.bmp,NoLabel\NoLabel-23_20190905_040841.bmp,,[1 0]
NoLabel-23_20190905_040855.bmp,NoLabel\NoLabel-23_20190905_040855.bmp,,[1 0]
NoLabel-23_20190905_040936.bmp,NoLabel\NoLabel-23_20190905_040936.bmp,,[1 0]
NoLabel-23_20190905_041010.bmp,NoLabel\NoLabel-23_20190905_041010.bmp,,[1 0]
NoLabel-23_20190905_041034.bmp,NoLabel\NoLabel-23_20190905_041034.bmp,,[1 0]
NoLabel-23_20190905_041043.bmp,NoLabel\NoLabel-23_20190905_041043.bmp,,[1 0]
NoLabel-23_20190905_041055.bmp,NoLabel\NoLabel-23_20190905_041055.bmp,,[1 0]
NoLabel-23_20190905_041109.bmp,NoLabel\NoLabel-23_20190905_041109.bmp,,[1 0]
NoLabel-23_20190905_041221.bmp,NoLabel\NoLabel-23_20190905_041221.bmp,,[1 0]
NoLabel-23_20190905_041233.bmp,NoLabel\NoLabel-23_20190905_041233.bmp,,[1 0]
NoLabel-23_20190905_041303.bmp,NoLabel\NoLabel-23_20190905_041303.bmp,,[1 0]
NoLabel-23_20190905_041356.bmp,NoLabel\NoLabel-23_20190905_041356.bmp,,[1 0]
NoLabel-23_20190905_041421.bmp,NoLabel\NoLabel-23_20190905_041421.bmp,,[1 0]
NoLabel-23_20190905_041428.bmp,NoLabel\NoLabel-23_20190905_041428.bmp,,[1 0]
NoLabel-23_20190905_041442.bmp,NoLabel\NoLabel-23_20190905_041442.bmp,,[1 0]
NoLabel-23_20190905_041451.bmp,NoLabel\NoLabel-23_20190905_041451.bmp,,[1 0]
NoLabel-23_20190905_041518.bmp,NoLabel\NoLabel-23_20190905_041518.bmp,,[1 0]
NoLabel-23_20190905_041526.bmp,NoLabel\NoLabel-23_20190905_041526.bmp,,[1 0]
NoLabel-23_20190905_041702.bmp,NoLabel\NoLabel-23_20190905_041702.bmp,,[1 0]
NoLabel-23_20190905_041716.bmp,NoLabel\NoLabel-23_20190905_041716.bmp,,[1 0]
NoLabel-23_20190905_041743.bmp,NoLabel\NoLabel-23_20190905_041743.bmp,,[1 0]
NoLabel-23_20190905_041755.bmp,NoLabel\NoLabel-23_20190905_041755.bmp,,[1 0]
NoLabel-23_20190905_041802.bmp,NoLabel\NoLabel-23_20190905_041802.bmp,,[1 0]
NoLabel-23_20190905_041817.bmp,NoLabel\NoLabel-23_20190905_041817.bmp,,[1 0]
NoLabel-23_20190905_041847.bmp,NoLabel\NoLabel-23_20190905_041847.bmp,,[1 0]
NoLabel-23_20190905_041910.bmp,NoLabel\NoLabel-23_20190905_041910.bmp,,[1 0]
NoLabel-23_20190905_041922.bmp,NoLabel\NoLabel-23_20190905_041922.bmp,,[1 0]
NoLabel-23_20190905_041929.bmp,NoLabel\NoLabel-23_20190905_041929.bmp,,[1 0]
NoLabel-23_20190905_041944.bmp,NoLabel\NoLabel-23_20190905_041944.bmp,,[1 0]
NoLabel-23_20190905_042108.bmp,NoLabel\NoLabel-23_20190905_042108.bmp,,[1 0]
NoLabel-23_20190905_042120.bmp,NoLabel\NoLabel-23_20190905_042120.bmp,,[1 0]
NoLabel-23_20190905_042132.bmp,NoLabel\NoLabel-23_20190905_042132.bmp,,[1 0]
NoLabel-23_20190905_042138.bmp,NoLabel\NoLabel-23_20190905_042138.bmp,,[1 0]
NoLabel-23_20190905_042200.bmp,NoLabel\NoLabel-23_20190905_042200.bmp,,[1 0]
NoLabel-23_20190905_042207.bmp,NoLabel\NoLabel-23_20190905_042207.bmp,,[1 0]
NoLabel-23_20190905_042221.bmp,NoLabel\NoLabel-23_20190905_042221.bmp,,[1 0]
NoLabel-23_20190905_042229.bmp,NoLabel\NoLabel-23_20190905_042229.bmp,,[1 0]
NoLabel-23_20190905_042241.bmp,NoLabel\NoLabel-23_20190905_042241.bmp,,[1 0]
NoLabel-23_20190905_042251.bmp,NoLabel\NoLabel-23_20190905_042251.bmp,,[1 0]
NoLabel-23_20190905_042339.bmp,NoLabel\NoLabel-23_20190905_042339.bmp,,[1 0]
NoLabel-23_20190905_042358.bmp,NoLabel\NoLabel-23_20190905_042358.bmp,,[1 0]
NoLabel-23_20190905_042414.bmp,NoLabel\NoLabel-23_20190905_042414.bmp,,[1 0]
NoLabel-23_20190905_042423.bmp,NoLabel\NoLabel-23_20190905_042423.bmp,,[1 0]
NoLabel-23_20190905_042433.bmp,NoLabel\NoLabel-23_20190905_042433.bmp,,[1 0]
NoLabel-23_20190905_042439.bmp,NoLabel\NoLabel-23_20190905_042439.bmp,,[1 0]
NoLabel-23_20190906_015224.bmp,NoLabel\NoLabel-23_20190906_015224.bmp,,[1 0]
NoLabel-23_20190906_015230.bmp,NoLabel\NoLabel-23_20190906_015230.bmp,,[1 0]
NoLabel-23_20190906_015241.bmp,NoLabel\NoLabel-23_20190906_015241.bmp,,[1 0]
NoLabel-23_20190906_015259.bmp,NoLabel\NoLabel-23_20190906_015259.bmp,,[1 0]
NoLabel-23_20190906_015310.bmp,NoLabel\NoLabel-23_20190906_015310.bmp,,[1 0]
NoLabel-23_20190906_015314.bmp,NoLabel\NoLabel-23_20190906_015314.bmp,,[1 0]
NoLabel-23_20190906_015329.bmp,NoLabel\NoLabel-23_20190906_015329.bmp,,[1 0]
NoLabel-23_20190906_015335.bmp,NoLabel\NoLabel-23_20190906_015335.bmp,,[1 0]
NoLabel-23_20190906_015345.bmp,NoLabel\NoLabel-23_20190906_015345.bmp,,[1 0]
NoLabel-23_20190906_015356.bmp,NoLabel\NoLabel-23_20190906_015356.bmp,,[1 0]
NoLabel-23_20190906_015400.bmp,NoLabel\NoLabel-23_20190906_015400.bmp,,[1 0]
NoLabel-23_20190906_015412.bmp,NoLabel\NoLabel-23_20190906_015412.bmp,,[1 0]
NoLabel-23_20190906_015420.bmp,NoLabel\NoLabel-23_20190906_015420.bmp,,[1 0]
NoLabel-23_20190906_015425.bmp,NoLabel\NoLabel-23_20190906_015425.bmp,,[1 0]
NoLabel-23_20190906_015500.bmp,NoLabel\NoLabel-23_20190906_015500.bmp,,[1 0]
NoLabel-23_20190906_015506.bmp,NoLabel\NoLabel-23_20190906_015506.bmp,,[1 0]
NoLabel-23_20190906_015509.bmp,NoLabel\NoLabel-23_20190906_015509.bmp,,[1 0]
NoLabel-23_20190906_015515.bmp,NoLabel\NoLabel-23_20190906_015515.bmp,,[1 0]
NoLabel-23_20190906_015521.bmp,NoLabel\NoLabel-23_20190906_015521.bmp,,[1 0]
NoLabel-23_20190906_015531.bmp,NoLabel\NoLabel-23_20190906_015531.bmp,,[1 0]
NoLabel-23_20190906_015535.bmp,NoLabel\NoLabel-23_20190906_015535.bmp,,[1 0]
NoLabel-23_20190906_015617.bmp,NoLabel\NoLabel-23_20190906_015617.bmp,,[1 0]
NoLabel-23_20190906_015623.bmp,NoLabel\NoLabel-23_20190906_015623.bmp,,[1 0]
NoLabel-23_20190906_015635.bmp,NoLabel\NoLabel-23_20190906_015635.bmp,,[1 0]
NoLabel-23_20190906_015639.bmp,NoLabel\NoLabel-23_20190906_015639.bmp,,[1 0]
NoLabel-23_20190906_015646.bmp,NoLabel\NoLabel-23_20190906_015646.bmp,,[1 0]
NoLabel-23_20190906_015649.bmp,NoLabel\NoLabel-23_20190906_015649.bmp,,[1 0]
NoLabel-23_20190906_015656.bmp,NoLabel\NoLabel-23_20190906_015656.bmp,,[1 0]
NoLabel-23_20190906_015712.bmp,NoLabel\NoLabel-23_20190906_015712.bmp,,[1 0]
NoLabel-23_20190906_015720.bmp,NoLabel\NoLabel-23_20190906_015720.bmp,,[1 0]
NoLabel-23_20190906_015724.bmp,NoLabel\NoLabel-23_20190906_015724.bmp,,[1 0]
NoLabel-23_20190906_015733.bmp,NoLabel\NoLabel-23_20190906_015733.bmp,,[1 0]
NoLabel-23_20190906_015746.bmp,NoLabel\NoLabel-23_20190906_015746.bmp,,[1 0]
NoLabel-23_20190906_015750.bmp,NoLabel\NoLabel-23_20190906_015750.bmp,,[1 0]
NoLabel-23_20190906_015919.bmp,NoLabel\NoLabel-23_20190906_015919.bmp,,[1 0]
NoLabel-23_20190906_015924.bmp,NoLabel\NoLabel-23_20190906_015924.bmp,,[1 0]
NoLabel-23_20190906_015931.bmp,NoLabel\NoLabel-23_20190906_015931.bmp,,[1 0]
NoLabel-23_20190906_015943.bmp,NoLabel\NoLabel-23_20190906_015943.bmp,,[1 0]
NoLabel-23_20190906_015947.bmp,NoLabel\NoLabel-23_20190906_015947.bmp,,[1 0]
NoLabel-23_20190906_015953.bmp,NoLabel\NoLabel-23_20190906_015953.bmp,,[1 0]
NoLabel-23_20190906_015959.bmp,NoLabel\NoLabel-23_20190906_015959.bmp,,[1 0]
NoLabel-23_20190906_020009.bmp,NoLabel\NoLabel-23_20190906_020009.bmp,,[1 0]
NoLabel-23_20190906_020029.bmp,NoLabel\NoLabel-23_20190906_020029.bmp,,[1 0]
NoLabel-23_20190906_020032.bmp,NoLabel\NoLabel-23_20190906_020032.bmp,,[1 0]
NoLabel-23_20190906_020039.bmp,NoLabel\NoLabel-23_20190906_020039.bmp,,[1 0]
NoLabel-23_20190906_020050.bmp,NoLabel\NoLabel-23_20190906_020050.bmp,,[1 0]
NoLabel-23_20190906_020054.bmp,NoLabel\NoLabel-23_20190906_020054.bmp,,[1 0]
NoLabel-23_20190906_020101.bmp,NoLabel\NoLabel-23_20190906_020101.bmp,,[1 0]
NoLabel-23_20190906_020105.bmp,NoLabel\NoLabel-23_20190906_020105.bmp,,[1 0]
NoLabel-23_20190906_020112.bmp,NoLabel\NoLabel-23_20190906_020112.bmp,,[1 0]
NoLabel-23_20190906_020115.bmp,NoLabel\NoLabel-23_20190906_020115.bmp,,[1 0]
NoLabel-23_20190906_020122.bmp,NoLabel\NoLabel-23_20190906_020122.bmp,,[1 0]
NoLabel-23_20190906_020129.bmp,NoLabel\NoLabel-23_20190906_020129.bmp,,[1 0]
NoLabel-23_20190906_020140.bmp,NoLabel\NoLabel-23_20190906_020140.bmp,,[1 0]
NoLabel-23_20190906_020149.bmp,NoLabel\NoLabel-23_20190906_020149.bmp,,[1 0]
seal_breach_0-12_20190906_011330.bmp,seal_breach_0\seal_breach_0-12_20190906_011330.bmp,seal_breach_0-12_20190906_011330.png,[0 1]
seal_breach_0-12_20190906_014311.bmp,seal_breach_0\seal_breach_0-12_20190906_014311.bmp,seal_breach_0-12_20190906_014311.png,[0 1]
seal_breach_0-23_20190906_013402.bmp,seal_breach_0\seal_breach_0-23_20190906_013402.bmp,seal_breach_0-23_20190906_013402.png,[0 1]
seal_breach_0-23_20190906_014049.bmp,seal_breach_0\seal_breach_0-23_20190906_014049.bmp,seal_breach_0-23_20190906_014049.png,[0 1]
